id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
103,VBD_npp_d20220616_t1732100_x1087306E_y039342S_l0222_s0730_v23,2022-09-24 01:26:56,-3.934248,108.730560,19.8658,2022-06-16 17:32:10,2022-06-17 00:32:10,222,730,0.124864,2,2465,0.31668,0.28855,0.509798,0.4,0.635337,0.75,0.0927216,0.0001,1.39368e-10,999999,-3.447125e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.584,28.8818,55.9982,99.2219,31.7766,135.47
104,VBD_npp_d20220616_t1732118_x1087235E_y039773S_l0229_s0731_v23,2022-09-24 01:26:56,-3.977260,108.723457,26.6268,2022-06-16 17:32:11,2022-06-17 00:32:11,229,731,0.117182,2,2465,0.453435,0.265937,0.718504,0.4,0.705763,0.75,0.0927598,0.0001,1.38004e-10,999999,-2.027618e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.621,28.9329,55.9703,99.6367,31.7454,135.421
105,VBD_npp_d20220616_t1732118_x1087394E_y040080S_l0233_s0734_v23,2022-09-24 01:26:56,-4.008032,108.739372,32.7329,2022-06-16 17:32:11,2022-06-17 00:32:11,233,734,0.184116,1,2529,0.570159,0.245457,0.693092,0.4,0.81439,0.75,0.0927988,0.0001,1.51559e-10,999999,-7.419885e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.64,29.0018,55.8939,99.4578,31.7119,135.402
106,VBD_npp_d20220616_t1732100_x1087821E_y039218S_l0219_s0737_v23,2022-09-24 01:26:56,-3.921800,108.782082,25.165,2022-06-16 17:32:10,2022-06-17 00:32:10,219,737,0.135392,2,2209,0.275563,0.189343,0.576017,0.4,0.584975,0.75,0.0927579,0.0001,1.59775e-10,999999,2.780619e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.548,28.9727,55.8185,99.3512,31.749,135.542
107,VBD_npp_d20220616_t1732100_x1087957E_y039241S_l0219_s0739_v23,2022-09-24 01:26:56,-3.924083,108.795723,19.1507,2022-06-16 17:32:10,2022-06-17 00:32:10,219,739,0.125433,2,2209,0.211591,0.187073,0.560559,0.4,0.513027,0.75,0.0927721,0.0001,1.67024e-10,999999,2.923091e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.543,29.0032,55.7675,99.3502,31.7377,135.554
108,VBD_npp_d20220616_t1732100_x1088049E_y039116S_l0217_s0740_v23,2022-09-24 01:26:56,-3.911634,108.804878,25.2892,2022-06-16 17:32:10,2022-06-17 00:32:10,217,740,0.144923,2,2465,0.30052,0.265601,0.563894,0.4,0.56565,0.75,0.0927703,0.0001,1.68531e-10,999999,-2.006532e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.528,29.0073,55.7416,99.4385,31.7402,135.579
109,VBD_npp_d20220616_t1732118_x1087815E_y040081S_l0232_s0740_v23,2022-09-24 01:26:56,-4.008148,108.781517,19.3429,2022-06-16 17:32:11,2022-06-17 00:32:11,232,740,0.193506,2,2465,0.423095,0.263543,0.63759,0.4,0.739363,0.75,0.0928369,0.0001,1.72031e-10,999999,-1.877301e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.62,29.0883,55.7405,99.4992,31.6818,135.449
110,VBD_npp_d20220616_t1732100_x1088569E_y038925S_l0213_s0747_v23,2022-09-24 01:26:56,-3.892525,108.856941,28.5051,2022-06-16 17:32:10,2022-06-17 00:32:10,213,747,0.146488,2,2465,0.422041,0.253232,0.501978,0.4,0.682946,0.75,0.0928022,0.0001,1.91475e-10,999999,-1.230008e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.486,29.091,55.5629,99.6133,31.7172,135.658
111,VBD_npp_d20220616_t1732563_x1098215E_y068821S_l0633_s0989_v23,2022-09-24 01:26:56,-6.882066,109.821495,19.5322,2022-06-16 17:32:56,2022-06-17 00:32:56,633,989,0.404551,1,2529,0.491212,0.271151,0.669542,0.4,0.797021,0.75,0.0964054,0.0001,4.49889e-08,999999,-2.354928e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,159.401,35.4961,48.8052,99.6897,28.7606,133.213
112,VBD_npp_d20220616_t1732153_x1104976E_y045324S_l0267_s1005_v23,2022-09-24 01:26:56,-4.532409,110.497635,9.37847,2022-06-16 17:32:15,2022-06-17 00:32:15,267,1005,0.224874,10,2177,0.241151,0.239146,0.338332,0.4,0.586749,0.75,0.0948107,0.0001,4.00534e-08,999999,-3.457779e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.176,33.1612,48.326,99.2308,30.0836,136.824
113,VBD_npp_d20220616_t1732224_x1105449E_y049082S_l0322_s1025_v23,2022-09-24 01:26:56,-4.908178,110.544884,9.03555,2022-06-16 17:32:22,2022-06-17 00:32:22,322,1025,0.341031,1,2529,0.377699,0.261171,0.487432,0.4,0.783905,0.75,0.0952458,0.0001,6.01397e-08,999999,-1.728423e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.447,33.8037,47.6857,99.7884,29.7534,136.457
114,VBD_npp_d20220616_t1732029_x1122281E_y040645S_l0155_s1238_v23,2022-09-24 01:26:56,-4.064535,112.228119,15.6604,2022-06-16 17:32:02,2022-06-17 00:32:02,155,1238,0.148409,7,18849,0.33005,0.260933,0.477151,0.4,0.670583,0.75,0.0957792,0.0001,2.25744e-06,999999,-1.713487e-01,3,,,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.839123,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,155.844,35.6066,40.2525,98.9693,29.3019,139.493
115,VBD_npp_d20220616_t1732011_x1125421E_y040014S_l0138_s1282_v23,2022-09-24 01:26:56,-4.001402,112.542076,40.3335,2022-06-16 17:32:01,2022-06-17 00:32:01,138,1282,0.0985459,2,2465,0.540168,0.244507,0.600346,0.4,0.667854,0.75,0.0959678,0.0001,4.4747e-06,999999,-6.823171e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,155.614,36.053,38.573,98.9972,29.1498,139.972
116,VBD_npp_d20220616_t1732456_x1121895E_y066849S_l0544_s1322_v23,2022-09-24 01:26:56,-6.684859,112.189507,9.83171,2022-06-16 17:32:45,2022-06-17 00:32:45,544,1322,0.356822,1,2529,0.425239,0.441669,0.655458,0.4,0.82562,0.75,0.0981663,0.0001,1.20436e-05,999999,-5.530833e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.837,39.5894,36.9738,98.7605,27.2356,136.33
117,VBD_npp_d20220616_t1732474_x1122174E_y067154S_l0548_s1328_v23,2022-09-24 01:26:56,-6.715437,112.217369,26.4714,2022-06-16 17:32:47,2022-06-17 00:32:47,548,1328,0.355329,11,18913,0.669519,0.391567,0.689832,0.4,0.794833,0.75,0.098219,0.0001,1.26031e-05,999999,-3.239667e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.335528,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.838,39.6994,36.7318,99.7225,27.1887,136.334
118,VBD_npp_d20220616_t1732029_x1129392E_y041179S_l0146_s1344_v23,2022-09-24 01:26:56,-4.117925,112.939178,17.8965,2022-06-16 17:32:02,2022-06-17 00:32:02,146,1344,0.379015,1,2529,0.62133,0.232358,0.722141,0.4,0.883023,0.75,0.0963786,0.0001,1.14235e-05,999999,8.033706e-03,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,155.468,36.89,36.067,99.6382,28.7966,140.376
119,VBD_npp_d20220616_t1732278_x1127087E_y055858S_l0369_s1360_v23,2022-09-24 01:26:56,-5.585771,112.708740,13.5976,2022-06-16 17:32:27,2022-06-17 00:32:27,369,1360,0.396442,1,2529,0.602647,0.413979,0.777014,0.4,0.873216,0.75,0.0976277,0.0001,1.75627e-05,999999,-4.264572e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,156.705,38.7048,35.3841,99.8701,27.7505,138.385
120,VBD_npp_d20220616_t1732527_x1126244E_y071146S_l0597_s1400_v23,2022-09-24 01:26:56,-7.114576,112.624352,73.449,2022-06-16 17:32:52,2022-06-17 00:32:52,597,1400,0.378589,2,2465,0.585158,0.428716,0.764118,0.4,0.517471,0.75,0.0988515,0.0001,3.75869e-05,999999,-4.938485e-01,1,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.866,41.0806,33.6905,99.6424,26.597,136.346
121,VBD_npp_d20220616_t1732527_x1126703E_y071778S_l0605_s1408_v23,2022-09-24 01:26:56,-7.177767,112.670349,90.9129,2022-06-16 17:32:52,2022-06-17 00:32:52,605,1408,0.368986,2,2465,0.467081,0.357652,0.741719,0.4,0.712951,0.75,0.0989305,0.0001,4.37354e-05,999999,-1.688723e-01,1,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.884,41.2617,33.3336,98.9065,26.5185,136.319
