id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
1,VBD_npp_d20210919_t1516426_x1363930E_y138685S_l0334_s0141_v23,2021-10-19 23:27:00,-13.868465,136.392990,13.7573,2021-09-19 15:16:42,2021-09-20 00:46:42,334,141,0.338613,11,18913,0.363908,0.215224,0.62187,0.4,0.766601,0.75,0.155264,0.0001,0.00124164,999999,-4.405374e-02,3,Australian Exclusive Economic Zone,,,SVDNB_npp_d20210919_t1516068_e1517292_b51277_c20210919163147204109_oebc_ops.h5,GDNBO_npp_d20210919_t1516068_e1517292_b51277_c20210919163024795569_oebc_ops.h5,SVI04_npp_d20210919_t1516068_e1517292_b51277_c20210919163150460348_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1516068_e1517292_b51277_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.889295,VBD_bridges_c20160811.shp,-11.561154;-14.172721;-15.935737;-20.744463;-19.070623;-16.257284,136.040649;150.062119;164.238754;163.507355;148.902710;134.568405,npp_d20210919_t1511506_e1513147_b51277;npp_d20210919_t1513160_e1514401_b51277;npp_d20210919_t1514414_e1516056_b51277;npp_d20210919_t1516068_e1517292_b51277,165.516,150.133,68.1053,102.384,20.2516,-87.7862
89,VBD_npp_d20210919_t1835540_x1086808E_y039431S_l0361_s3050_v23,2021-10-20 00:33:29,-3.943137,108.680832,23.864,2021-09-19 18:35:54,2021-09-20 01:35:54,361,3050,0.415008,1,2529,0.689219,0.257372,0.907257,0.4,0.89841,0.75,0.121759,0.0001,7.43297e-12,999999,2.778132e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.645,94.619,47.8051,-81.5466,41.8298,-103.063
90,VBD_npp_d20210919_t1835558_x1086637E_y040134S_l0372_s3050_v23,2021-10-20 00:33:29,-4.013444,108.663696,41.6766,2021-09-19 18:35:55,2021-09-20 01:35:55,372,3050,0.408748,1,2529,0.907896,0.305319,0.892566,0.4,0.939465,0.75,0.121836,0.0001,7.36687e-12,999999,5.633683e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.649,94.7457,47.8072,-81.8406,41.804,-102.986
91,VBD_npp_d20210919_t1835504_x1087281E_y037635S_l0333_s3051_v23,2021-10-20 00:33:29,-3.763505,108.728111,44.6828,2021-09-19 18:35:50,2021-09-20 01:35:50,333,3051,0.410384,1,2529,0.790937,0.322854,0.919569,0.4,0.891745,0.75,0.121547,0.0001,7.07648e-12,999999,-2.466146e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.627,94.294,47.8353,-81.2952,41.9037,-103.256
92,VBD_npp_d20210919_t1835504_x1087261E_y037772S_l0335_s3051_v23,2021-10-20 00:33:29,-3.777205,108.726082,54.0707,2021-09-19 18:35:50,2021-09-20 01:35:50,335,3051,0.412091,1,2529,0.865958,0.309292,0.911874,0.4,0.897783,0.75,0.121561,0.0001,7.1606e-12,999999,3.798750e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.628,94.3187,47.8356,-81.1805,41.8985,-103.242
93,VBD_npp_d20210919_t1835522_x1087138E_y038129S_l0341_s3051_v23,2021-10-20 00:33:29,-3.812937,108.713791,48.4008,2021-09-19 18:35:52,2021-09-20 01:35:52,341,3051,0.407752,1,2529,0.770442,0.33387,0.8958,0.4,0.908459,0.75,0.121603,0.0001,6.89581e-12,999999,-7.554593e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.63,94.383,47.8357,-81.7634,41.8852,-103.203
94,VBD_npp_d20210919_t1835558_x1086665E_y040419S_l0376_s3051_v23,2021-10-20 00:33:29,-4.041854,108.666496,24.0369,2021-09-19 18:35:55,2021-09-20 01:35:55,376,3051,0.40633,1,2529,0.707563,0.331525,0.867361,0.4,0.902287,0.75,0.121849,0.0001,7.31238e-12,999999,-6.471067e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.644,94.7954,47.8392,-81.6116,41.8003,-102.954
95,VBD_npp_d20210919_t1835504_x1087391E_y037371S_l0329_s3052_v23,2021-10-20 00:33:29,-3.737137,108.739067,27.7622,2021-09-19 18:35:50,2021-09-20 01:35:50,329,3052,0.406828,1,2529,0.634148,0.305714,0.913174,0.4,0.855903,0.75,0.121504,0.0001,6.69572e-12,999999,5.451234e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.618,94.2452,47.8676,-81.5251,41.9206,-103.284
96,VBD_npp_d20210919_t1835504_x1087429E_y037587S_l0332_s3053_v23,2021-10-20 00:33:29,-3.758736,108.742897,38.6855,2021-09-19 18:35:50,2021-09-20 01:35:50,332,3053,0.408464,1,2529,0.772949,0.298606,0.919569,0.4,0.896402,0.75,0.12151,0.0001,6.60623e-12,999999,8.734904e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.613,94.2827,47.9003,-81.3538,41.9193,-103.259
97,VBD_npp_d20210919_t1835522_x1087286E_y038081S_l0340_s3053_v23,2021-10-20 00:33:29,-3.808114,108.728600,78.2382,2021-09-19 18:35:52,2021-09-20 01:35:52,340,3053,0.407539,2,2465,0.642634,0.348312,0.8958,0.4,0.598592,0.75,0.121566,0.0001,6.43618e-12,999999,-1.422559e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.616,94.3715,47.9011,-81.8215,41.9009,-103.205
98,VBD_npp_d20210919_t1835540_x1087015E_y039462S_l0361_s3053_v23,2021-10-20 00:33:29,-3.946220,108.701485,48.4547,2021-09-19 18:35:54,2021-09-20 01:35:54,361,3053,0.41138,1,2529,0.958089,0.222953,0.906956,0.4,0.946654,0.75,0.121713,0.0001,6.76588e-12,999999,4.368026e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.625,94.6201,47.9027,-81.5482,41.8495,-103.056
99,VBD_npp_d20210919_t1835522_x1087376E_y037954S_l0338_s3054_v23,2021-10-20 00:33:29,-3.795412,108.737564,59.1206,2021-09-19 18:35:52,2021-09-20 01:35:52,338,3054,0.409033,1,2529,0.899606,0.342002,0.911874,0.4,0.914296,0.75,0.121537,0.0001,6.16027e-12,999999,-1.131092e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.608,94.3472,47.9342,-81.9364,41.9126,-103.218
100,VBD_npp_d20210919_t1835504_x1087636E_y037619S_l0332_s3056_v23,2021-10-20 00:33:29,-3.761869,108.763626,26.0068,2021-09-19 18:35:50,2021-09-20 01:35:50,332,3056,0.411167,1,2529,0.659127,0.300435,0.904997,0.4,0.877463,0.75,0.121464,0.0001,6.00939e-12,999999,7.889832e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.592,94.2841,47.9981,-81.3556,41.939,-103.251
101,VBD_npp_d20210919_t1835522_x1087479E_y038663S_l0348_s3057_v23,2021-10-20 00:33:29,-3.866315,108.747871,39.2429,2021-09-19 18:35:52,2021-09-20 01:35:52,348,3057,0.405547,1,2529,0.842052,0.320115,0.884551,0.4,0.926084,0.75,0.121561,0.0001,5.95677e-12,999999,-1.200691e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.592,94.4705,48.0295,-81.372,41.9064,-103.137
102,VBD_npp_d20210919_t1835522_x1087459E_y038796S_l0350_s3057_v23,2021-10-20 00:33:29,-3.879612,108.745903,51.9819,2021-09-19 18:35:52,2021-09-20 01:35:52,350,3057,0.410242,1,2529,0.967778,0.335119,0.884551,0.4,0.947087,0.75,0.121575,0.0001,6.02554e-12,999999,-8.131592e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.593,94.4945,48.0298,-81.2614,41.9014,-103.123
103,VBD_npp_d20210919_t1835522_x1087601E_y038274S_l0342_s3058_v23,2021-10-20 00:33:29,-3.827358,108.760124,17.6129,2021-09-19 18:35:52,2021-09-20 01:35:52,342,3058,0.407112,1,2529,0.530763,0.285649,0.885592,0.4,0.83415,0.75,0.121503,0.0001,5.58887e-12,999999,1.471991e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.583,94.3992,48.0593,-81.7044,41.9274,-103.178
104,VBD_npp_d20210919_t1835540_x1087444E_y039321S_l0358_s3059_v23,2021-10-20 00:33:29,-3.932105,108.744431,35.4631,2021-09-19 18:35:54,2021-09-20 01:35:54,358,3059,0.407326,1,2529,0.795979,0.328503,0.901766,0.4,0.920479,0.75,0.1216,0.0001,5.53963e-12,999999,-5.075505e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.583,94.5861,48.0911,-81.7181,41.895,-103.063
105,VBD_npp_d20210919_t1835522_x1087801E_y038235S_l0341_s3061_v23,2021-10-20 00:33:29,-3.823498,108.780052,29.7663,2021-09-19 18:35:52,2021-09-20 01:35:52,341,3061,0.408962,1,2529,0.733681,0.36969,0.887814,0.4,0.90388,0.75,0.121451,0.0001,5.09414e-12,999999,-2.410055e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.564,94.3883,48.1484,-81.7608,41.9479,-103.178
106,VBD_npp_d20210919_t1835522_x1087721E_y038768S_l0349_s3061_v23,2021-10-20 00:33:29,-3.876780,108.772110,54.493,2021-09-19 18:35:52,2021-09-20 01:35:52,349,3061,0.4101,1,2529,0.968173,0.28916,0.897278,0.4,0.943842,0.75,0.121507,0.0001,5.33804e-12,999999,1.309780e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20210919_t1835146_e1836388_b51279_c20210919195731353403_oebc_ops.h5,GDNBO_npp_d20210919_t1835146_e1836388_b51279_c20210919195558143824_oebc_ops.h5,SVI04_npp_d20210919_t1835146_e1836388_b51279_c20210919195734862983_oebc_ops.dspace_rad,VNFF_npp_d20210919_t1835146_e1836388_b51279_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.592476;-0.546187;-2.631727;-7.523921;-5.560622;-3.273079,88.724770;102.411087;115.994919;114.997726;101.292351;87.565956,npp_d20210919_t1830584_e1832225_b51279;npp_d20210919_t1832238_e1833479_b51279;npp_d20210919_t1833492_e1835133_b51279;npp_d20210919_t1835146_e1836388_b51279,150.567,94.4841,48.1481,-81.319,41.9278,-103.121
